"TIME","GEO","SEX","UNIT","Value"
"2019W17","Luxembourg","Total","Number","82"
"2019W17","Hungary","Total","Number","2,442"
"2019W17","Malta","Total","Number","64"
"2019W17","Netherlands","Total","Number","2,959"
"2019W17","Austria","Total","Number","1,521"
"2019W17","Poland","Total","Number","8,082"
"2019W17","Portugal","Total","Number","2,084"
"2019W17","Romania","Total","Number","4,860"
"2019W17","Slovenia","Total","Number","388"
"2019W17","Slovakia","Total","Number","1,065"
"2019W17","Finland","Total","Number","1,000"
"2019W17","Sweden","Total","Number","1,698"
"2019W17","United Kingdom","Total","Number","11,424"
"2019W17","Iceland","Total","Number","53"
"2019W17","Liechtenstein","Total","Number","6"
"2019W17","Norway","Total","Number","800"
"2019W17","Switzerland","Total","Number","1,233"
"2019W17","Montenegro","Total","Number","123"
"2019W17","Albania","Total","Number","394"
"2019W17","Serbia","Total","Number","1,960"
"2019W17","Andorra","Total","Number","2"
"2019W17","Armenia","Total","Number","453"
"2019W17","Georgia","Total","Number","992"
"2019W18","Belgium","Total","Number","2,011"
"2019W18","Bulgaria","Total","Number","1,980"
"2019W18","Czechia","Total","Number","2,051"
"2019W18","Denmark","Total","Number","1,067"
"2019W18","Germany (until 1990 former territory of the FRG)","Total","Number","17,090"
"2019W18","Estonia","Total","Number","301"
"2019W18","Greece","Total","Number","2,360"
"2019W18","Spain","Total","Number","7,742"
"2019W18","France","Total","Number","11,095"
"2019W18","Croatia","Total","Number","947"
"2019W18","Italy","Total","Number","11,522"
"2019W18","Cyprus","Total","Number","134"
"2019W18","Latvia","Total","Number","455"
"2019W18","Lithuania","Total","Number","714"
"2019W18","Luxembourg","Total","Number","81"
"2019W18","Hungary","Total","Number","2,316"
"2019W18","Malta","Total","Number","72"
"2019W18","Netherlands","Total","Number","2,808"
"2019W18","Austria","Total","Number","1,464"
"2019W18","Poland","Total","Number","7,485"
"2019W18","Portugal","Total","Number","2,081"
"2019W18","Romania","Total","Number","5,023"
"2019W18","Slovenia","Total","Number","367"
"2019W18","Slovakia","Total","Number","979"
"2019W18","Finland","Total","Number","1,090"
"2019W18","Sweden","Total","Number","1,613"
"2019W18","United Kingdom","Total","Number","12,665"
"2019W18","Iceland","Total","Number","45"
"2019W18","Liechtenstein","Total","Number","5"
"2019W18","Norway","Total","Number","773"
"2019W18","Switzerland","Total","Number","1,256"
"2019W18","Montenegro","Total","Number","136"
"2019W18","Albania","Total","Number","423"
"2019W18","Serbia","Total","Number","1,841"
"2019W18","Andorra","Total","Number","4"
"2019W18","Armenia","Total","Number","482"
"2019W18","Georgia","Total","Number","960"
"2019W19","Belgium","Total","Number","2,034"
"2019W19","Bulgaria","Total","Number","2,120"
"2019W19","Czechia","Total","Number","2,093"
"2019W19","Denmark","Total","Number","1,028"
"2019W19","Germany (until 1990 former territory of the FRG)","Total","Number","17,118"
"2019W19","Estonia","Total","Number","274"
"2019W19","Greece","Total","Number","2,323"
"2019W19","Spain","Total","Number","7,726"
"2019W19","France","Total","Number","11,268"
"2019W19","Croatia","Total","Number","958"
"2019W19","Italy","Total","Number","11,699"
"2019W19","Cyprus","Total","Number","101"
"2019W19","Latvia","Total","Number","545"
"2019W19","Lithuania","Total","Number","691"
"2019W19","Luxembourg","Total","Number","66"
"2019W19","Hungary","Total","Number","2,283"
"2019W19","Malta","Total","Number","70"
"2019W19","Netherlands","Total","Number","2,774"
"2019W19","Austria","Total","Number","1,456"
"2019W19","Poland","Total","Number","7,502"
"2019W19","Portugal","Total","Number","1,988"
"2019W19","Romania","Total","Number","4,696"
"2019W19","Slovenia","Total","Number","358"
"2019W19","Slovakia","Total","Number","955"
"2019W19","Finland","Total","Number","971"
"2019W19","Sweden","Total","Number","1,643"
"2019W19","United Kingdom","Total","Number","10,341"
"2019W19","Iceland","Total","Number","44"
"2019W19","Liechtenstein","Total","Number","2"
"2019W19","Norway","Total","Number","772"
"2019W19","Switzerland","Total","Number","1,266"
"2019W19","Montenegro","Total","Number","110"
"2019W19","Albania","Total","Number","403"
"2019W19","Serbia","Total","Number","1,837"
"2019W19","Andorra","Total","Number","3"
"2019W19","Armenia","Total","Number","503"
"2019W19","Georgia","Total","Number","930"
"2019W20","Belgium","Total","Number","2,034"
"2019W20","Bulgaria","Total","Number","1,980"
"2019W20","Czechia","Total","Number","2,025"
"2019W20","Denmark","Total","Number","974"
"2019W20","Germany (until 1990 former territory of the FRG)","Total","Number","17,315"
"2019W20","Estonia","Total","Number","313"
"2019W20","Greece","Total","Number","2,268"
"2019W20","Spain","Total","Number","7,535"
"2019W20","France","Total","Number","11,195"
"2019W20","Croatia","Total","Number","943"
"2019W20","Italy","Total","Number","11,552"
"2019W20","Cyprus","Total","Number","110"
"2019W20","Latvia","Total","Number","501"
"2019W20","Lithuania","Total","Number","707"
"2019W20","Luxembourg","Total","Number","77"
"2019W20","Hungary","Total","Number","2,208"
"2019W20","Malta","Total","Number","63"
"2019W20","Netherlands","Total","Number","2,821"
"2019W20","Austria","Total","Number","1,558"
"2019W20","Poland","Total","Number","7,435"
"2019W20","Portugal","Total","Number","1,931"
"2019W20","Romania","Total","Number","4,787"
"2019W20","Slovenia","Total","Number","393"
"2019W20","Slovakia","Total","Number","943"
"2019W20","Finland","Total","Number","992"
"2019W20","Sweden","Total","Number","1,557"
"2019W20","United Kingdom","Total","Number","11,681"
"2019W20","Iceland","Total","Number","46"
"2019W20","Liechtenstein","Total","Number","7"
"2019W20","Norway","Total","Number","732"
"2019W20","Switzerland","Total","Number","1,218"
"2019W20","Montenegro","Total","Number","109"
"2019W20","Albania","Total","Number","367"
"2019W20","Serbia","Total","Number","1,854"
"2019W20","Andorra","Total","Number","5"
"2019W20","Armenia","Total","Number","578"
"2019W20","Georgia","Total","Number","894"
"2019W21","Belgium","Total","Number","1,995"
"2019W21","Bulgaria","Total","Number","1,998"
"2019W21","Czechia","Total","Number","1,995"
"2019W21","Denmark","Total","Number","970"
"2019W21","Germany (until 1990 former territory of the FRG)","Total","Number","17,080"
"2019W21","Estonia","Total","Number","303"
"2019W21","Greece","Total","Number","2,210"
"2019W21","Spain","Total","Number","7,429"
"2019W21","France","Total","Number","11,053"
"2019W21","Croatia","Total","Number","952"
"2019W21","Italy","Total","Number","11,619"
"2019W21","Cyprus","Total","Number","128"
"2019W21","Latvia","Total","Number","533"
"2019W21","Lithuania","Total","Number","788"
"2019W21","Luxembourg","Total","Number","82"
"2019W21","Hungary","Total","Number","2,283"
"2019W21","Malta","Total","Number","50"
"2019W21","Netherlands","Total","Number","2,873"
"2019W21","Austria","Total","Number","1,499"
"2019W21","Poland","Total","Number","7,586"
"2019W21","Portugal","Total","Number","1,919"
"2019W21","Romania","Total","Number","4,770"
"2019W21","Slovenia","Total","Number","395"
"2019W21","Slovakia","Total","Number","922"
"2019W21","Finland","Total","Number","926"
"2019W21","Sweden","Total","Number","1,486"
"2019W21","United Kingdom","Total","Number","11,616"
"2019W21","Iceland","Total","Number","36"
"2019W21","Liechtenstein","Total","Number","8"
"2019W21","Norway","Total","Number","741"
"2019W21","Switzerland","Total","Number","1,271"
"2019W21","Montenegro","Total","Number","117"
"2019W21","Albania","Total","Number","379"
"2019W21","Serbia","Total","Number","1,918"
"2019W21","Andorra","Total","Number","5"
"2019W21","Armenia","Total","Number","514"
"2019W21","Georgia","Total","Number","874"
"2019W22","Belgium","Total","Number","1,933"
"2019W22","Bulgaria","Total","Number","1,967"
"2019W22","Czechia","Total","Number","2,093"
"2019W22","Denmark","Total","Number","983"
"2019W22","Germany (until 1990 former territory of the FRG)","Total","Number","16,921"
"2019W22","Estonia","Total","Number","276"
"2019W22","Greece","Total","Number","2,281"
"2019W22","Spain","Total","Number","7,619"
"2019W22","France","Total","Number","10,699"
"2019W22","Croatia","Total","Number","893"
"2019W22","Italy","Total","Number","11,350"
"2019W22","Cyprus","Total","Number","139"
"2019W22","Latvia","Total","Number","490"
"2019W22","Lithuania","Total","Number","708"
"2019W22","Luxembourg","Total","Number","80"
"2019W22","Hungary","Total","Number","2,196"
"2019W22","Malta","Total","Number","73"
"2019W22","Netherlands","Total","Number","2,733"
"2019W22","Austria","Total","Number","1,496"
"2019W22","Poland","Total","Number","7,445"
"2019W22","Portugal","Total","Number","1,948"
"2019W22","Romania","Total","Number","4,635"
"2019W22","Slovenia","Total","Number","344"
"2019W22","Slovakia","Total","Number","924"
"2019W22","Finland","Total","Number","919"
"2019W22","Sweden","Total","Number","1,541"
"2019W22","United Kingdom","Total","Number","9,502"
"2019W22","Iceland","Total","Number","38"
"2019W22","Liechtenstein","Total","Number","1"
"2019W22","Norway","Total","Number","729"
"2019W22","Switzerland","Total","Number","1,245"
"2019W22","Montenegro","Total","Number","91"
"2019W22","Albania","Total","Number","377"
"2019W22","Serbia","Total","Number","1,864"
"2019W22","Andorra","Total","Number","4"
"2019W22","Armenia","Total","Number","483"
"2019W22","Georgia","Total","Number","909"
"2019W23","Belgium","Total","Number","1,966"
"2019W23","Bulgaria","Total","Number","1,932"
"2019W23","Czechia","Total","Number","2,020"
"2019W23","Denmark","Total","Number","991"
"2019W23","Germany (until 1990 former territory of the FRG)","Total","Number","17,491"
"2019W23","Estonia","Total","Number","296"
"2019W23","Greece","Total","Number","2,285"
"2019W23","Spain","Total","Number","7,512"
"2019W23","France","Total","Number","10,594"
"2019W23","Croatia","Total","Number","1,024"
"2019W23","Italy","Total","Number","12,261"
"2019W23","Cyprus","Total","Number","91"
"2019W23","Latvia","Total","Number","498"
"2019W23","Lithuania","Total","Number","788"
"2019W23","Luxembourg","Total","Number","71"
"2019W23","Hungary","Total","Number","2,288"
"2019W23","Malta","Total","Number","53"
"2019W23","Netherlands","Total","Number","2,737"
"2019W23","Austria","Total","Number","1,525"
"2019W23","Poland","Total","Number","7,966"
"2019W23","Portugal","Total","Number","1,841"
"2019W23","Romania","Total","Number","4,660"
"2019W23","Slovenia","Total","Number","313"
"2019W23","Slovakia","Total","Number","929"
"2019W23","Finland","Total","Number","1,049"
"2019W23","Sweden","Total","Number","1,544"
"2019W23","United Kingdom","Total","Number","11,426"
"2019W23","Iceland","Total","Number","45"
"2019W23","Liechtenstein","Total","Number","7"
"2019W23","Norway","Total","Number","707"
"2019W23","Switzerland","Total","Number","1,251"
"2019W23","Montenegro","Total","Number","121"
"2019W23","Albania","Total","Number","383"
"2019W23","Serbia","Total","Number","1,945"
"2019W23","Andorra","Total","Number","7"
"2019W23","Armenia","Total","Number","486"
"2019W23","Georgia","Total","Number","901"
"2019W24","Belgium","Total","Number","1,847"
"2019W24","Bulgaria","Total","Number","1,994"
"2019W24","Czechia","Total","Number","2,145"
"2019W24","Denmark","Total","Number","969"
"2019W24","Germany (until 1990 former territory of the FRG)","Total","Number","16,484"
"2019W24","Estonia","Total","Number","257"
"2019W24","Greece","Total","Number","2,546"
"2019W24","Spain","Total","Number","7,010"
"2019W24","France","Total","Number","10,572"
"2019W24","Croatia","Total","Number","1,040"
"2019W24","Italy","Total","Number","11,982"
"2019W24","Cyprus","Total","Number","102"
"2019W24","Latvia","Total","Number","488"
"2019W24","Lithuania","Total","Number","763"
"2019W24","Luxembourg","Total","Number","67"
"2019W24","Hungary","Total","Number","2,623"
"2019W24","Malta","Total","Number","74"
"2019W24","Netherlands","Total","Number","2,649"
"2019W24","Austria","Total","Number","1,558"
"2019W24","Poland","Total","Number","8,240"
"2019W24","Portugal","Total","Number","1,873"
"2019W24","Romania","Total","Number","4,937"
"2019W24","Slovenia","Total","Number","345"
"2019W24","Slovakia","Total","Number","1,086"
"2019W24","Finland","Total","Number","933"
"2019W24","Sweden","Total","Number","1,444"
"2019W24","United Kingdom","Total","Number","10,729"
"2019W24","Iceland","Total","Number","42"
"2019W24","Liechtenstein","Total","Number","7"
"2019W24","Norway","Total","Number","736"
"2019W24","Switzerland","Total","Number","1,171"
"2019W24","Montenegro","Total","Number","134"
"2019W24","Albania","Total","Number","443"
"2019W24","Serbia","Total","Number","1,977"
"2019W24","Andorra","Total","Number","6"
"2019W24","Armenia","Total","Number","441"
"2019W24","Georgia","Total","Number","853"
"2019W25","Belgium","Total","Number","1,913"
"2019W25","Bulgaria","Total","Number","2,026"
"2019W25","Czechia","Total","Number","1,980"
"2019W25","Denmark","Total","Number","1,015"
"2019W25","Germany (until 1990 former territory of the FRG)","Total","Number","16,639"
"2019W25","Estonia","Total","Number","281"
"2019W25","Greece","Total","Number","2,376"
"2019W25","Spain","Total","Number","7,399"
"2019W25","France","Total","Number","10,757"
"2019W25","Croatia","Total","Number","909"
"2019W25","Italy","Total","Number","11,375"
"2019W25","Cyprus","Total","Number","116"
"2019W25","Latvia","Total","Number","505"
"2019W25","Lithuania","Total","Number","660"
"2019W25","Luxembourg","Total","Number","63"
"2019W25","Hungary","Total","Number","2,217"
"2019W25","Malta","Total","Number","63"
"2019W25","Netherlands","Total","Number","2,696"
"2019W25","Austria","Total","Number","1,427"
"2019W25","Poland","Total","Number","7,183"
"2019W25","Portugal","Total","Number","1,916"
"2019W25","Romania","Total","Number","4,919"
"2019W25","Slovenia","Total","Number","367"
"2019W25","Slovakia","Total","Number","996"
"2019W25","Finland","Total","Number","962"
"2019W25","Sweden","Total","Number","1,526"
"2019W25","United Kingdom","Total","Number","10,779"
"2019W25","Iceland","Total","Number","39"
"2019W25","Liechtenstein","Total","Number","1"
"2019W25","Norway","Total","Number","724"
"2019W25","Switzerland","Total","Number","1,210"
"2019W25","Montenegro","Total","Number","126"
"2019W25","Albania","Total","Number","419"
"2019W25","Serbia","Total","Number","1,814"
"2019W25","Andorra","Total","Number","4"
"2019W25","Armenia","Total","Number","462"
"2019W25","Georgia","Total","Number","847"
"2019W26","Belgium","Total","Number","1,980"
"2019W26","Bulgaria","Total","Number","1,908"
"2019W26","Czechia","Total","Number","2,067"
"2019W26","Denmark","Total","Number","1,002"
"2019W26","Germany (until 1990 former territory of the FRG)","Total","Number","17,918"
"2019W26","Estonia","Total","Number","279"
"2019W26","Greece","Total","Number","2,419"
"2019W26","Spain","Total","Number","7,566"
"2019W26","France","Total","Number","11,403"
"2019W26","Croatia","Total","Number","960"
"2019W26","Italy","Total","Number","12,667"
"2019W26","Cyprus","Total","Number","99"
"2019W26","Latvia","Total","Number","469"
"2019W26","Lithuania","Total","Number","746"
"2019W26","Luxembourg","Total","Number","92"
"2019W26","Hungary","Total","Number","2,247"
"2019W26","Malta","Total","Number","72"
"2019W26","Netherlands","Total","Number","2,836"
"2019W26","Austria","Total","Number","1,459"
"2019W26","Poland","Total","Number","7,352"
"2019W26","Portugal","Total","Number","1,919"
